time,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
4.722,-0.07,-0.055,0.015,0.062,-0.042,-0.02,0.035,0.085,-0.061,-0.02,-0.095,-0.12
4.724,-0.069,-0.055,0.015,0.062,-0.042,-0.02,0.033,0.088,-0.059,-0.017,-0.095,-0.12
4.726,-0.072,-0.057,0.015,0.064,-0.043,-0.02,0.042,0.092,-0.061,-0.015,-0.095,-0.12
4.728,-0.075,-0.061,0.014,0.068,-0.045,-0.023,0.058,0.096,-0.059,-0.014,-0.095,-0.12
4.73,-0.075,-0.065,0.01,0.07,-0.042,-0.027,0.06,0.1,-0.055,-0.01,-0.095,-0.12
4.732,-0.075,-0.065,0.01,0.07,-0.042,-0.027,0.06,0.1,-0.055,-0.01,-0.095,-0.119
4.734,-0.074,-0.064,0.01,0.069,-0.041,-0.026,0.063,0.099,-0.056,-0.007,-0.095,-0.13
4.736,-0.079,-0.069,0.01,0.074,-0.044,-0.029,0.065,0.102,-0.053,-0.005,-0.095,-0.133
4.738,-0.085,-0.075,0.01,0.08,-0.047,-0.032,0.065,0.105,-0.049,-0.004,-0.095,-0.122
4.74,-0.08,-0.07,0.01,0.075,-0.045,-0.03,0.07,0.105,-0.045,0.0,-0.095,-0.115
4.742,-0.079,-0.07,0.01,0.074,-0.045,-0.03,0.075,0.104,-0.041,0.0,-0.087,-0.107
4.744,-0.081,-0.071,0.011,0.076,-0.046,-0.03,0.072,0.108,-0.037,0.003,-0.079,-0.099
4.746,-0.076,-0.068,0.008,0.072,-0.042,-0.03,0.069,0.11,-0.033,0.007,-0.071,-0.091
4.748,-0.069,-0.065,0.005,0.066,-0.036,-0.03,0.07,0.111,-0.029,0.011,-0.063,-0.084
4.75,-0.07,-0.065,0.005,0.067,-0.037,-0.03,0.07,0.115,-0.025,0.015,-0.055,-0.08
4.752,-0.071,-0.065,0.005,0.068,-0.037,-0.03,0.07,0.115,-0.021,0.015,-0.047,-0.076
4.754,-0.067,-0.062,0.005,0.064,-0.036,-0.028,0.067,0.118,-0.02,0.017,-0.039,-0.075
4.756,-0.064,-0.059,0.005,0.061,-0.035,-0.027,0.064,0.121,-0.02,0.023,-0.032,-0.075
4.758,-0.065,-0.06,0.005,0.062,-0.035,-0.027,0.065,0.12,-0.02,0.025,-0.03,-0.075
4.76,-0.065,-0.06,0.005,0.062,-0.035,-0.027,0.065,0.12,-0.02,0.025,-0.03,-0.075
4.762,-0.061,-0.056,0.005,0.058,-0.033,-0.025,0.065,0.12,-0.02,0.029,-0.03,-0.075
4.764,-0.059,-0.054,0.005,0.056,-0.032,-0.025,0.062,0.12,-0.02,0.034,-0.03,-0.075
4.766,-0.061,-0.056,0.005,0.058,-0.032,-0.025,0.059,0.12,-0.02,0.035,-0.03,-0.075
4.768,-0.059,-0.054,0.005,0.056,-0.032,-0.024,0.06,0.12,-0.02,0.036,-0.03,-0.074
4.77,-0.055,-0.05,0.005,0.052,-0.03,-0.022,0.06,0.12,-0.02,0.04,-0.03,-0.07
4.772,-0.055,-0.05,0.005,0.052,-0.03,-0.022,0.06,0.124,-0.02,0.04,-0.03,-0.07
4.774,-0.056,-0.051,0.005,0.053,-0.03,-0.022,0.061,0.125,-0.02,0.04,-0.03,-0.07
4.776,-0.053,-0.048,0.005,0.05,-0.029,-0.021,0.058,0.125,-0.02,0.04,-0.03,-0.07
4.778,-0.049,-0.045,0.005,0.046,-0.027,-0.02,0.055,0.125,-0.02,0.041,-0.03,-0.07
4.78,-0.05,-0.045,0.005,0.047,-0.027,-0.02,0.055,0.125,-0.02,0.045,-0.03,-0.07
4.782,-0.054,-0.045,0.009,0.05,-0.031,-0.018,0.055,0.125,-0.02,0.045,-0.03,-0.07
4.784,-0.056,-0.042,0.014,0.048,-0.034,-0.014,0.056,0.125,-0.02,0.048,-0.027,-0.071
4.786,-0.054,-0.039,0.015,0.046,-0.035,-0.012,0.053,0.125,-0.02,0.051,-0.024,-0.068
4.788,-0.056,-0.04,0.016,0.048,-0.036,-0.012,0.05,0.124,-0.02,0.049,-0.025,-0.065
4.79,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.05,0.12,-0.02,0.045,-0.025,-0.065
4.792,-0.06,-0.04,0.02,0.05,-0.04,-0.01,0.05,0.12,-0.02,0.045,-0.025,-0.065
4.794,-0.062,-0.04,0.022,0.051,-0.042,-0.008,0.05,0.121,-0.02,0.046,-0.025,-0.065
4.796,-0.068,-0.04,0.028,0.053,-0.048,-0.006,0.05,0.118,-0.02,0.043,-0.025,-0.065
4.798,-0.07,-0.04,0.03,0.055,-0.05,-0.005,0.049,0.115,-0.02,0.04,-0.025,-0.065
4.8,-0.07,-0.04,0.03,0.055,-0.05,-0.005,0.045,0.115,-0.02,0.04,-0.025,-0.065
4.802,-0.075,-0.04,0.035,0.057,-0.055,-0.002,0.045,0.115,-0.02,0.04,-0.025,-0.065
4.804,-0.074,-0.04,0.034,0.056,-0.054,-0.003,0.045,0.112,-0.019,0.037,-0.025,-0.065
4.806,-0.081,-0.04,0.041,0.06,-0.061,0.001,0.045,0.109,-0.022,0.034,-0.025,-0.063
4.808,-0.091,-0.04,0.051,0.065,-0.071,0.005,0.045,0.11,-0.025,0.035,-0.025,-0.059
4.81,-0.085,-0.04,0.045,0.062,-0.065,0.002,0.045,0.11,-0.025,0.035,-0.025,-0.06
4.812,-0.085,-0.04,0.045,0.062,-0.065,0.002,0.045,0.106,-0.029,0.031,-0.028,-0.068
4.814,-0.086,-0.04,0.046,0.062,-0.066,0.002,0.045,0.104,-0.03,0.029,-0.036,-0.073
4.816,-0.083,-0.04,0.043,0.061,-0.063,0.001,0.045,0.106,-0.032,0.031,-0.043,-0.077
4.818,-0.08,-0.04,0.04,0.06,-0.06,0.0,0.045,0.104,-0.035,0.029,-0.045,-0.08
4.82,-0.08,-0.04,0.04,0.06,-0.06,0.0,0.045,0.1,-0.035,0.025,-0.045,-0.08
4.822,-0.08,-0.04,0.04,0.06,-0.06,0.0,0.045,0.1,-0.035,0.025,-0.045,-0.08
4.824,-0.077,-0.04,0.037,0.058,-0.057,-0.001,0.045,0.101,-0.035,0.026,-0.045,-0.08
4.826,-0.074,-0.04,0.034,0.057,-0.054,-0.002,0.045,0.098,-0.035,0.023,-0.045,-0.08
4.828,-0.075,-0.04,0.035,0.057,-0.055,-0.002,0.045,0.095,-0.035,0.02,-0.045,-0.08
4.83,-0.075,-0.04,0.035,0.057,-0.055,-0.002,0.045,0.095,-0.035,0.02,-0.045,-0.08
4.832,-0.071,-0.04,0.031,0.055,-0.051,-0.004,0.045,0.095,-0.039,0.02,-0.049,-0.08
4.834,-0.069,-0.04,0.029,0.055,-0.049,-0.005,0.045,0.092,-0.043,0.017,-0.053,-0.083
4.836,-0.071,-0.04,0.031,0.055,-0.051,-0.005,0.045,0.089,-0.047,0.013,-0.057,-0.087
4.838,-0.069,-0.04,0.029,0.055,-0.049,-0.005,0.045,0.09,-0.051,0.009,-0.06,-0.091
4.84,-0.065,-0.04,0.025,0.052,-0.045,-0.007,0.045,0.09,-0.055,0.005,-0.06,-0.095
4.842,-0.065,-0.04,0.025,0.052,-0.045,-0.007,0.045,0.09,-0.06,0.001,-0.064,-0.095
4.844,-0.066,-0.04,0.026,0.052,-0.046,-0.007,0.045,0.093,-0.059,-0.003,-0.064,-0.098
4.846,-0.063,-0.04,0.023,0.051,-0.043,-0.008,0.045,0.096,-0.063,-0.007,-0.068,-0.102
4.848,-0.06,-0.041,0.02,0.05,-0.04,-0.011,0.045,0.095,-0.072,-0.012,-0.076,-0.106
4.85,-0.065,-0.045,0.02,0.055,-0.042,-0.012,0.045,0.095,-0.075,-0.02,-0.08,-0.11
4.852,-0.07,-0.049,0.02,0.059,-0.045,-0.014,0.045,0.095,-0.079,-0.028,-0.088,-0.109
4.854,-0.07,-0.053,0.017,0.061,-0.043,-0.018,0.048,0.095,-0.083,-0.033,-0.096,-0.118
4.856,-0.071,-0.057,0.014,0.063,-0.042,-0.021,0.051,0.095,-0.087,-0.038,-0.105,-0.13
4.858,-0.077,-0.062,0.015,0.069,-0.046,-0.023,0.05,0.095,-0.09,-0.047,-0.11,-0.137
4.86,-0.085,-0.07,0.015,0.077,-0.05,-0.027,0.05,0.095,-0.095,-0.055,-0.105,-0.14
4.862,-0.089,-0.074,0.015,0.081,-0.051,-0.03,0.05,0.095,-0.108,-0.06,-0.105,-0.136
4.864,-0.094,-0.076,0.018,0.085,-0.055,-0.029,0.053,0.094,-0.109,-0.058,-0.102,-0.134
4.866,-0.093,-0.073,0.021,0.083,-0.057,-0.026,0.057,0.097,-0.102,-0.053,-0.1,-0.135
4.868,-0.09,-0.07,0.02,0.08,-0.055,-0.025,0.061,0.1,-0.099,-0.049,-0.099,-0.135
4.87,-0.09,-0.07,0.02,0.08,-0.055,-0.025,0.065,0.1,-0.095,-0.045,-0.095,-0.135
4.872,-0.086,-0.066,0.02,0.076,-0.053,-0.022,0.065,0.1,-0.091,-0.041,-0.095,-0.135
4.874,-0.085,-0.065,0.019,0.075,-0.051,-0.022,0.064,0.1,-0.086,-0.036,-0.092,-0.135
4.876,-0.085,-0.063,0.022,0.074,-0.053,-0.02,0.067,0.1,-0.085,-0.035,-0.09,-0.135
4.878,-0.085,-0.06,0.025,0.072,-0.055,-0.017,0.07,0.1,-0.084,-0.034,-0.089,-0.135
4.88,-0.085,-0.06,0.025,0.072,-0.055,-0.017,0.07,0.1,-0.08,-0.03,-0.085,-0.135
4.882,-0.081,-0.056,0.025,0.068,-0.052,-0.015,0.07,0.1,-0.076,-0.03,-0.085,-0.135
4.884,-0.08,-0.055,0.025,0.067,-0.052,-0.015,0.073,0.1,-0.075,-0.027,-0.082,-0.135
4.886,-0.079,-0.053,0.026,0.066,-0.052,-0.014,0.076,0.1,-0.074,-0.025,-0.08,-0.135
4.888,-0.072,-0.049,0.023,0.06,-0.048,-0.012,0.074,0.101,-0.069,-0.024,-0.079,-0.135
4.89,-0.065,-0.05,0.015,0.057,-0.04,-0.017,0.075,0.105,-0.065,-0.02,-0.075,-0.135
4.892,-0.071,-0.058,0.014,0.064,-0.042,-0.022,0.087,0.104,-0.065,-0.02,-0.074,-0.136
4.894,-0.052,-0.068,-0.016,0.06,-0.018,-0.042,0.096,0.113,-0.063,-0.022,-0.08,-0.13
4.896,-0.035,-0.099,-0.063,0.067,0.014,-0.081,0.105,0.143,-0.07,-0.03,-0.105,-0.152
4.898,-0.034,-0.12,-0.086,0.078,0.026,-0.103,0.119,0.195,-0.056,-0.017,-0.118,-0.176
4.9,-0.025,-0.1,-0.075,0.063,0.025,-0.087,0.14,0.255,0.005,0.035,-0.09,-0.16
4.902,-0.017,-0.088,-0.07,0.052,0.027,-0.078,0.162,0.294,0.058,0.083,-0.067,-0.151
4.904,-0.008,-0.075,-0.067,0.042,0.03,-0.071,0.167,0.318,0.108,0.14,-0.027,-0.108
4.906,-0.005,-0.068,-0.063,0.036,0.029,-0.065,0.18,0.374,0.18,0.228,0.046,-0.057
4.908,0.014,-0.045,-0.059,0.015,0.037,-0.051,0.177,0.408,0.266,0.338,0.156,0.007
4.91,0.065,0.01,-0.055,-0.037,0.06,-0.022,0.12,0.36,0.34,0.46,0.305,0.13
4.912,0.106,0.055,-0.051,-0.081,0.078,0.003,0.074,0.326,0.403,0.61,0.497,0.286
4.914,0.18,0.128,-0.052,-0.154,0.115,0.038,0.0,0.261,0.469,0.771,0.715,0.473
4.916,0.267,0.191,-0.077,-0.229,0.172,0.057,-0.105,0.152,0.478,0.909,0.931,0.663
4.918,0.353,0.231,-0.121,-0.292,0.237,0.055,-0.218,0.03,0.443,1.014,1.136,0.846
4.92,0.455,0.28,-0.175,-0.367,0.315,0.052,-0.33,-0.08,0.42,1.11,1.345,1.04
4.922,0.573,0.318,-0.255,-0.445,0.414,0.031,-0.45,-0.182,0.356,1.22,1.573,1.25
4.924,0.708,0.38,-0.328,-0.544,0.518,0.026,-0.606,-0.345,0.191,1.263,1.793,1.475
4.926,0.853,0.462,-0.391,-0.658,0.622,0.036,-0.787,-0.545,-0.021,1.236,2.008,1.721
4.928,0.994,0.554,-0.439,-0.774,0.717,0.057,-0.97,-0.736,-0.225,1.199,2.196,1.961
4.93,1.12,0.65,-0.47,-0.885,0.795,0.09,-1.14,-0.9,-0.43,1.155,2.305,2.145
4.932,1.228,0.725,-0.503,-0.976,0.865,0.111,-1.286,-1.022,-0.653,1.003,2.301,2.243
4.934,1.265,0.779,-0.487,-1.022,0.876,0.146,-1.381,-1.139,-0.872,0.774,2.174,2.201
4.936,1.263,0.817,-0.446,-1.039,0.854,0.185,-1.461,-1.26,-1.023,0.561,2.009,2.147
4.938,1.232,0.812,-0.42,-1.022,0.826,0.196,-1.491,-1.362,-1.11,0.36,1.784,2.045
4.94,1.13,0.765,-0.365,-0.947,0.747,0.2,-1.435,-1.45,-1.19,0.095,1.41,1.765
4.942,0.941,0.73,-0.211,-0.835,0.576,0.259,-1.398,-1.566,-1.267,-0.232,0.959,1.434
4.944,0.711,0.607,-0.104,-0.658,0.407,0.251,-1.28,-1.587,-1.332,-0.579,0.444,1.03
4.946,0.518,0.504,-0.014,-0.511,0.266,0.245,-1.111,-1.507,-1.332,-0.828,0.013,0.662
4.948,0.358,0.47,0.112,-0.414,0.123,0.291,-0.951,-1.371,-1.222,-0.884,-0.202,0.438
4.95,0.195,0.42,0.225,-0.308,-0.015,0.322,-0.795,-1.19,-1.035,-0.78,-0.235,0.325
4.952,0.099,0.376,0.277,-0.237,-0.09,0.326,-0.639,-0.989,-0.858,-0.658,-0.215,0.232
4.954,0.061,0.331,0.271,-0.196,-0.105,0.301,-0.52,-0.807,-0.721,-0.551,-0.199,0.186
4.956,0.038,0.292,0.254,-0.165,-0.108,0.273,-0.435,-0.662,-0.598,-0.448,-0.176,0.161
4.958,0.024,0.264,0.24,-0.144,-0.108,0.251,-0.362,-0.541,-0.484,-0.354,-0.141,0.127
4.96,0.025,0.235,0.21,-0.13,-0.093,0.222,-0.295,-0.425,-0.395,-0.285,-0.115,0.095
4.962,0.006,0.192,0.186,-0.099,-0.09,0.189,-0.242,-0.318,-0.317,-0.233,-0.11,0.064
4.964,-0.013,0.147,0.16,-0.068,-0.087,0.154,-0.195,-0.237,-0.257,-0.18,-0.11,0.023
4.966,-0.029,0.101,0.13,-0.036,-0.08,0.115,-0.142,-0.158,-0.201,-0.133,-0.11,-0.021
4.968,-0.06,0.046,0.106,0.007,-0.083,0.076,-0.078,-0.067,-0.149,-0.088,-0.11,-0.059
4.97,-0.095,0.0,0.095,0.047,-0.095,0.047,-0.02,0.01,-0.115,-0.05,-0.11,-0.09
4.972,-0.097,-0.01,0.087,0.053,-0.092,0.038,-0.006,0.047,-0.081,-0.044,-0.11,-0.108
4.974,-0.094,-0.015,0.079,0.054,-0.087,0.031,0.003,0.081,-0.067,-0.045,-0.11,-0.112
4.976,-0.095,-0.024,0.071,0.059,-0.083,0.023,0.016,0.1,-0.062,-0.045,-0.11,-0.108
4.978,-0.095,-0.032,0.063,0.063,-0.079,0.015,0.028,0.1,-0.053,-0.044,-0.11,-0.113
4.98,-0.095,-0.04,0.055,0.067,-0.075,0.007,0.04,0.105,-0.045,-0.04,-0.11,-0.13
4.982,-0.095,-0.048,0.047,0.071,-0.071,0.0,0.053,0.118,-0.037,-0.04,-0.11,-0.135
4.984,-0.095,-0.054,0.041,0.074,-0.068,-0.006,0.059,0.123,-0.029,-0.04,-0.11,-0.135
4.986,-0.096,-0.056,0.04,0.076,-0.068,-0.008,0.062,0.131,-0.022,-0.04,-0.11,-0.137
4.988,-0.102,-0.063,0.039,0.082,-0.07,-0.012,0.066,0.142,-0.02,-0.039,-0.11,-0.141
4.99,-0.11,-0.075,0.035,0.092,-0.072,-0.02,0.07,0.145,-0.025,-0.035,-0.11,-0.145
4.992,-0.115,-0.079,0.035,0.097,-0.075,-0.022,0.074,0.149,-0.03,-0.035,-0.11,-0.148
4.994,-0.115,-0.083,0.032,0.098,-0.073,-0.025,0.078,0.151,-0.027,-0.035,-0.11,-0.159
4.996,-0.117,-0.087,0.03,0.102,-0.073,-0.029,0.082,0.149,-0.025,-0.035,-0.11,-0.168
4.998,-0.12,-0.09,0.029,0.105,-0.074,-0.031,0.085,0.152,-0.024,-0.034,-0.11,-0.17
5.0,-0.115,-0.09,0.025,0.102,-0.07,-0.032,0.085,0.165,-0.02,-0.03,-0.11,-0.17
5.002,-0.115,-0.09,0.025,0.102,-0.07,-0.032,0.089,0.17,-0.02,-0.03,-0.11,-0.17
5.004,-0.112,-0.09,0.022,0.101,-0.067,-0.034,0.09,0.17,-0.021,-0.031,-0.109,-0.173
5.006,-0.11,-0.09,0.02,0.1,-0.065,-0.035,0.091,0.17,-0.018,-0.028,-0.115,-0.175
5.008,-0.109,-0.09,0.019,0.1,-0.064,-0.035,0.096,0.17,-0.015,-0.025,-0.127,-0.175
5.01,-0.105,-0.09,0.015,0.097,-0.06,-0.037,0.1,0.17,-0.015,-0.025,-0.13,-0.175
5.012,-0.101,-0.086,0.015,0.093,-0.058,-0.035,0.104,0.17,-0.011,-0.025,-0.131,-0.171
5.014,-0.097,-0.085,0.012,0.09,-0.054,-0.036,0.108,0.169,-0.009,-0.026,-0.127,-0.17
5.016,-0.094,-0.085,0.009,0.09,-0.051,-0.037,0.112,0.172,-0.011,-0.023,-0.125,-0.17
5.018,-0.096,-0.085,0.011,0.09,-0.053,-0.037,0.115,0.175,-0.009,-0.02,-0.124,-0.17
5.02,-0.1,-0.085,0.015,0.092,-0.057,-0.035,0.115,0.175,-0.005,-0.02,-0.12,-0.17
5.022,-0.1,-0.085,0.015,0.092,-0.057,-0.035,0.115,0.179,-0.005,-0.02,-0.12,-0.17
5.024,-0.099,-0.085,0.014,0.092,-0.056,-0.035,0.115,0.18,-0.002,-0.021,-0.117,-0.167
5.026,-0.102,-0.085,0.017,0.093,-0.059,-0.034,0.115,0.182,0.001,-0.017,-0.114,-0.164
5.028,-0.105,-0.085,0.02,0.095,-0.062,-0.032,0.115,0.185,0.0,-0.008,-0.115,-0.165
5.03,-0.105,-0.085,0.02,0.095,-0.062,-0.032,0.115,0.185,0.0,-0.005,-0.115,-0.165
5.032,-0.105,-0.085,0.02,0.095,-0.062,-0.032,0.115,0.193,0.004,-0.001,-0.111,-0.165
5.034,-0.102,-0.085,0.017,0.093,-0.059,-0.034,0.118,0.199,0.006,0.006,-0.11,-0.165
5.036,-0.099,-0.085,0.014,0.092,-0.056,-0.035,0.12,0.202,0.005,0.013,-0.108,-0.165
5.038,-0.1,-0.085,0.015,0.092,-0.057,-0.035,0.121,0.206,0.006,0.016,-0.105,-0.164
5.04,-0.1,-0.085,0.015,0.092,-0.057,-0.035,0.125,0.21,0.01,0.02,-0.105,-0.16
5.042,-0.1,-0.085,0.015,0.092,-0.057,-0.035,0.129,0.21,0.014,0.024,-0.101,-0.16
5.044,-0.097,-0.085,0.012,0.091,-0.054,-0.036,0.133,0.213,0.018,0.025,-0.099,-0.16
5.046,-0.094,-0.085,0.009,0.09,-0.051,-0.037,0.137,0.215,0.022,0.024,-0.1,-0.16
5.048,-0.095,-0.085,0.01,0.09,-0.052,-0.037,0.14,0.216,0.026,0.026,-0.099,-0.16
5.05,-0.095,-0.085,0.01,0.09,-0.052,-0.037,0.14,0.225,0.03,0.03,-0.095,-0.16
5.052,-0.095,-0.085,0.01,0.09,-0.052,-0.037,0.14,0.229,0.03,0.03,-0.09,-0.156
5.054,-0.092,-0.085,0.007,0.088,-0.049,-0.039,0.142,0.236,0.03,0.029,-0.09,-0.155
5.056,-0.089,-0.085,0.004,0.087,-0.046,-0.04,0.149,0.243,0.029,0.032,-0.088,-0.155
5.058,-0.09,-0.085,0.005,0.087,-0.047,-0.04,0.156,0.245,0.031,0.035,-0.085,-0.155
5.06,-0.09,-0.085,0.005,0.087,-0.047,-0.04,0.16,0.25,0.04,0.035,-0.085,-0.155
5.062,-0.09,-0.085,0.005,0.087,-0.047,-0.04,0.168,0.262,0.049,0.039,-0.081,-0.155
5.064,-0.091,-0.086,0.006,0.088,-0.048,-0.04,0.173,0.269,0.053,0.043,-0.076,-0.154
5.066,-0.086,-0.083,0.003,0.084,-0.044,-0.04,0.177,0.27,0.059,0.046,-0.075,-0.157
5.068,-0.079,-0.08,0.0,0.079,-0.039,-0.04,0.181,0.271,0.066,0.053,-0.074,-0.16
5.07,-0.08,-0.08,0.0,0.08,-0.04,-0.04,0.185,0.275,0.07,0.065,-0.07,-0.16
5.072,-0.08,-0.08,0.0,0.08,-0.04,-0.04,0.188,0.273,0.074,0.07,-0.07,-0.16
5.074,-0.081,-0.081,0.001,0.081,-0.041,-0.04,0.201,0.287,0.078,0.072,-0.067,-0.16
5.076,-0.076,-0.078,-0.002,0.077,-0.037,-0.04,0.203,0.298,0.084,0.079,-0.064,-0.16
5.078,-0.069,-0.075,-0.005,0.072,-0.031,-0.04,0.202,0.303,0.092,0.086,-0.065,-0.16
5.08,-0.07,-0.075,-0.005,0.073,-0.032,-0.04,0.22,0.32,0.095,0.09,-0.065,-0.16
5.082,-0.07,-0.075,-0.005,0.073,-0.032,-0.04,0.225,0.333,0.098,0.094,-0.061,-0.16
5.084,-0.071,-0.076,-0.005,0.074,-0.032,-0.04,0.224,0.342,0.109,0.098,-0.059,-0.16
5.086,-0.068,-0.073,-0.005,0.071,-0.031,-0.039,0.227,0.347,0.12,0.102,-0.061,-0.16
5.088,-0.065,-0.07,-0.004,0.068,-0.031,-0.036,0.23,0.352,0.126,0.107,-0.059,-0.16
5.09,-0.07,-0.07,0.0,0.07,-0.035,-0.035,0.23,0.36,0.13,0.115,-0.055,-0.16
5.092,-0.07,-0.07,0.0,0.07,-0.035,-0.035,0.234,0.368,0.134,0.119,-0.055,-0.16
5.094,-0.073,-0.07,0.003,0.071,-0.038,-0.033,0.235,0.374,0.138,0.124,-0.055,-0.16
5.096,-0.076,-0.07,0.006,0.073,-0.041,-0.032,0.237,0.374,0.143,0.122,-0.055,-0.16
5.098,-0.074,-0.069,0.005,0.071,-0.039,-0.032,0.241,0.377,0.153,0.123,-0.054,-0.16
5.1,-0.07,-0.065,0.005,0.067,-0.037,-0.03,0.24,0.39,0.165,0.14,-0.05,-0.16
5.102,-0.074,-0.065,0.009,0.069,-0.041,-0.027,0.236,0.391,0.169,0.145,-0.045,-0.16
5.104,-0.075,-0.065,0.01,0.07,-0.042,-0.027,0.231,0.39,0.173,0.148,-0.045,-0.16
5.106,-0.077,-0.065,0.012,0.071,-0.044,-0.027,0.23,0.39,0.176,0.151,-0.043,-0.16
5.108,-0.08,-0.064,0.016,0.071,-0.047,-0.024,0.229,0.39,0.175,0.15,-0.04,-0.16
5.11,-0.075,-0.06,0.015,0.067,-0.045,-0.022,0.225,0.39,0.175,0.15,-0.04,-0.16
5.112,-0.074,-0.06,0.014,0.066,-0.044,-0.022,0.22,0.39,0.179,0.15,-0.036,-0.16
5.114,-0.078,-0.06,0.018,0.069,-0.048,-0.021,0.22,0.39,0.184,0.15,-0.031,-0.16
5.116,-0.08,-0.06,0.02,0.07,-0.05,-0.02,0.218,0.39,0.185,0.149,-0.03,-0.16
5.118,-0.081,-0.06,0.021,0.071,-0.051,-0.02,0.214,0.39,0.186,0.151,-0.029,-0.16
5.12,-0.09,-0.06,0.03,0.075,-0.06,-0.015,0.215,0.39,0.195,0.165,-0.025,-0.16
5.122,-0.094,-0.056,0.038,0.075,-0.066,-0.009,0.215,0.39,0.211,0.186,-0.026,-0.152
5.124,-0.096,-0.052,0.044,0.074,-0.07,-0.003,0.212,0.389,0.222,0.195,-0.019,-0.143
5.126,-0.093,-0.048,0.045,0.07,-0.069,-0.001,0.21,0.393,0.23,0.196,-0.013,-0.138
5.128,-0.09,-0.044,0.046,0.066,-0.067,0.001,0.21,0.403,0.244,0.202,-0.008,-0.133
5.13,-0.09,-0.04,0.05,0.065,-0.07,0.005,0.21,0.415,0.26,0.215,0.0,-0.125
5.132,-0.086,-0.036,0.05,0.061,-0.067,0.006,0.21,0.422,0.267,0.231,0.004,-0.117
5.134,-0.085,-0.032,0.053,0.058,-0.069,0.01,0.207,0.438,0.283,0.242,0.011,-0.112
5.136,-0.083,-0.028,0.055,0.054,-0.069,0.014,0.204,0.447,0.293,0.247,0.018,-0.108
5.138,-0.081,-0.025,0.056,0.052,-0.068,0.015,0.205,0.454,0.297,0.251,0.021,-0.105
5.14,-0.085,-0.025,0.06,0.055,-0.072,0.017,0.205,0.475,0.31,0.26,0.025,-0.105
5.142,-0.08,-0.021,0.059,0.05,-0.07,0.019,0.201,0.488,0.322,0.272,0.029,-0.105
5.144,-0.086,-0.02,0.066,0.053,-0.076,0.023,0.2,0.493,0.331,0.282,0.034,-0.105
5.146,-0.091,-0.018,0.073,0.054,-0.082,0.027,0.2,0.497,0.339,0.287,0.035,-0.105
5.148,-0.09,-0.015,0.075,0.052,-0.082,0.03,0.2,0.5,0.346,0.292,0.036,-0.105
5.15,-0.095,-0.015,0.08,0.055,-0.087,0.032,0.2,0.5,0.35,0.3,0.04,-0.105
5.152,-0.103,-0.011,0.092,0.056,-0.098,0.04,0.207,0.512,0.353,0.304,0.04,-0.101
5.154,-0.109,-0.01,0.099,0.06,-0.104,0.044,0.223,0.524,0.366,0.312,0.042,-0.1
5.156,-0.108,-0.008,0.1,0.058,-0.104,0.046,0.234,0.537,0.383,0.314,0.047,-0.1
5.158,-0.105,-0.005,0.1,0.055,-0.102,0.047,0.235,0.545,0.39,0.31,0.05,-0.1
5.16,-0.105,-0.005,0.1,0.055,-0.102,0.047,0.235,0.54,0.385,0.31,0.05,-0.1
5.162,-0.101,-0.001,0.1,0.051,-0.1,0.05,0.239,0.54,0.381,0.306,0.05,-0.1
5.164,-0.1,0.0,0.099,0.05,-0.1,0.05,0.24,0.541,0.377,0.305,0.05,-0.101
5.166,-0.1,0.002,0.102,0.049,-0.101,0.052,0.242,0.538,0.375,0.303,0.05,-0.098
5.168,-0.1,0.005,0.105,0.047,-0.103,0.055,0.246,0.534,0.374,0.299,0.051,-0.095
5.17,-0.1,0.005,0.105,0.047,-0.103,0.055,0.245,0.535,0.37,0.3,0.055,-0.095
5.172,-0.096,0.009,0.105,0.043,-0.101,0.056,0.237,0.536,0.366,0.301,0.055,-0.095
5.174,-0.092,0.013,0.105,0.039,-0.099,0.059,0.231,0.527,0.365,0.297,0.055,-0.095
5.176,-0.088,0.017,0.105,0.035,-0.097,0.061,0.229,0.515,0.364,0.295,0.055,-0.095
5.178,-0.083,0.021,0.104,0.031,-0.094,0.062,0.223,0.508,0.359,0.294,0.055,-0.095
5.18,-0.075,0.025,0.1,0.025,-0.088,0.062,0.215,0.5,0.355,0.29,0.055,-0.095
5.182,-0.07,0.03,0.1,0.02,-0.085,0.065,0.211,0.492,0.356,0.29,0.059,-0.087
5.184,-0.069,0.029,0.097,0.02,-0.083,0.062,0.208,0.484,0.347,0.287,0.06,-0.082
5.186,-0.058,0.036,0.094,0.011,-0.077,0.065,0.201,0.477,0.335,0.284,0.062,-0.076
5.188,-0.05,0.045,0.095,0.002,-0.073,0.07,0.194,0.467,0.328,0.286,0.065,-0.069
5.19,-0.055,0.04,0.095,0.007,-0.075,0.067,0.19,0.45,0.32,0.285,0.065,-0.065
5.192,-0.051,0.04,0.091,0.005,-0.071,0.065,0.182,0.434,0.312,0.273,0.074,-0.057
5.194,-0.053,0.037,0.09,0.008,-0.072,0.063,0.177,0.418,0.304,0.264,0.073,-0.051
5.196,-0.053,0.035,0.088,0.009,-0.071,0.061,0.171,0.402,0.297,0.254,0.068,-0.052
5.198,-0.05,0.034,0.084,0.007,-0.068,0.059,0.164,0.386,0.286,0.243,0.064,-0.055
