time,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
5.544,-0.016,-0.036,-0.02,0.026,0.003,-0.027,-0.015,-0.065,-0.055,-0.05,-0.07,-0.04
5.546,-0.013,-0.033,-0.02,0.023,0.004,-0.026,-0.015,-0.065,-0.055,-0.05,-0.07,-0.04
5.548,-0.01,-0.03,-0.019,0.02,0.004,-0.024,-0.015,-0.065,-0.055,-0.051,-0.07,-0.04
5.55,-0.015,-0.03,-0.015,0.023,0.0,-0.022,-0.015,-0.065,-0.055,-0.055,-0.07,-0.04
5.552,-0.015,-0.03,-0.015,0.023,0.0,-0.022,-0.015,-0.061,-0.055,-0.055,-0.066,-0.04
5.554,-0.015,-0.03,-0.015,0.023,0.0,-0.022,-0.015,-0.06,-0.055,-0.054,-0.065,-0.037
5.556,-0.015,-0.03,-0.015,0.023,0.0,-0.022,-0.015,-0.06,-0.055,-0.057,-0.065,-0.034
5.558,-0.015,-0.03,-0.015,0.023,0.0,-0.022,-0.014,-0.06,-0.055,-0.06,-0.065,-0.035
5.56,-0.015,-0.03,-0.015,0.023,0.0,-0.022,-0.01,-0.06,-0.055,-0.06,-0.065,-0.035
5.562,-0.019,-0.03,-0.011,0.025,-0.004,-0.02,-0.01,-0.06,-0.055,-0.06,-0.065,-0.035
5.564,-0.02,-0.03,-0.01,0.025,-0.005,-0.02,-0.01,-0.06,-0.054,-0.063,-0.065,-0.035
5.566,-0.021,-0.031,-0.01,0.026,-0.005,-0.021,-0.01,-0.06,-0.059,-0.066,-0.065,-0.034
5.568,-0.026,-0.036,-0.01,0.031,-0.008,-0.023,-0.01,-0.06,-0.066,-0.065,-0.065,-0.038
5.57,-0.03,-0.04,-0.01,0.035,-0.01,-0.025,-0.01,-0.06,-0.07,-0.065,-0.065,-0.05
5.572,-0.03,-0.04,-0.01,0.035,-0.01,-0.025,-0.01,-0.06,-0.074,-0.065,-0.065,-0.046
5.574,-0.029,-0.04,-0.011,0.035,-0.009,-0.025,-0.01,-0.06,-0.075,-0.065,-0.065,-0.044
5.576,-0.032,-0.04,-0.008,0.036,-0.012,-0.024,-0.01,-0.06,-0.075,-0.065,-0.065,-0.045
5.578,-0.035,-0.04,-0.005,0.038,-0.015,-0.022,-0.01,-0.06,-0.075,-0.065,-0.064,-0.045
5.58,-0.035,-0.04,-0.005,0.038,-0.015,-0.022,-0.01,-0.06,-0.075,-0.065,-0.06,-0.045
5.582,-0.035,-0.04,-0.005,0.038,-0.015,-0.022,-0.01,-0.06,-0.075,-0.065,-0.06,-0.045
5.584,-0.035,-0.04,-0.005,0.038,-0.015,-0.022,-0.011,-0.06,-0.075,-0.065,-0.06,-0.045
5.586,-0.036,-0.042,-0.005,0.04,-0.015,-0.023,-0.008,-0.06,-0.075,-0.065,-0.06,-0.045
5.588,-0.041,-0.046,-0.004,0.044,-0.018,-0.025,-0.005,-0.06,-0.075,-0.065,-0.06,-0.045
5.59,-0.045,-0.045,0.0,0.045,-0.022,-0.022,-0.005,-0.06,-0.075,-0.065,-0.06,-0.045
5.592,-0.041,-0.041,0.0,0.041,-0.021,-0.02,-0.005,-0.06,-0.075,-0.065,-0.06,-0.045
5.594,-0.039,-0.04,0.0,0.04,-0.02,-0.02,-0.005,-0.06,-0.075,-0.065,-0.06,-0.045
5.596,-0.04,-0.04,0.0,0.04,-0.02,-0.02,-0.005,-0.06,-0.075,-0.065,-0.06,-0.045
5.598,-0.04,-0.04,0.0,0.04,-0.02,-0.02,-0.005,-0.06,-0.075,-0.065,-0.06,-0.045
5.6,-0.04,-0.04,0.0,0.04,-0.02,-0.02,-0.005,-0.06,-0.075,-0.065,-0.06,-0.045
5.602,-0.041,-0.04,0.0,0.04,-0.02,-0.02,-0.005,-0.06,-0.075,-0.065,-0.06,-0.045
5.604,-0.037,-0.04,-0.003,0.039,-0.017,-0.021,-0.005,-0.061,-0.075,-0.065,-0.061,-0.045
5.606,-0.035,-0.04,-0.005,0.038,-0.015,-0.022,-0.005,-0.058,-0.075,-0.065,-0.058,-0.045
5.608,-0.033,-0.039,-0.006,0.037,-0.014,-0.022,-0.005,-0.055,-0.075,-0.065,-0.055,-0.045
5.61,-0.025,-0.035,-0.01,0.03,-0.007,-0.022,-0.005,-0.055,-0.075,-0.065,-0.055,-0.045
5.612,-0.025,-0.035,-0.01,0.03,-0.007,-0.022,-0.005,-0.055,-0.075,-0.065,-0.055,-0.045
5.614,-0.022,-0.035,-0.013,0.029,-0.004,-0.024,-0.008,-0.055,-0.075,-0.065,-0.055,-0.045
5.616,-0.019,-0.035,-0.016,0.028,-0.001,-0.026,-0.011,-0.055,-0.075,-0.065,-0.055,-0.045
5.618,-0.021,-0.035,-0.014,0.028,-0.003,-0.024,-0.01,-0.054,-0.075,-0.064,-0.055,-0.045
5.62,-0.025,-0.035,-0.01,0.03,-0.007,-0.022,-0.01,-0.05,-0.075,-0.06,-0.055,-0.045
5.622,-0.025,-0.035,-0.01,0.03,-0.007,-0.022,-0.01,-0.05,-0.075,-0.06,-0.055,-0.045
5.624,-0.025,-0.036,-0.01,0.03,-0.007,-0.022,-0.01,-0.05,-0.076,-0.06,-0.055,-0.045
5.626,-0.023,-0.033,-0.01,0.028,-0.006,-0.021,-0.01,-0.05,-0.073,-0.06,-0.055,-0.045
5.628,-0.02,-0.03,-0.01,0.025,-0.005,-0.02,-0.01,-0.05,-0.07,-0.06,-0.055,-0.045
5.63,-0.02,-0.03,-0.01,0.025,-0.005,-0.02,-0.01,-0.05,-0.07,-0.06,-0.055,-0.045
5.632,-0.02,-0.03,-0.01,0.025,-0.005,-0.02,-0.01,-0.05,-0.07,-0.06,-0.055,-0.045
5.634,-0.02,-0.03,-0.01,0.025,-0.005,-0.02,-0.01,-0.047,-0.07,-0.06,-0.055,-0.045
5.636,-0.02,-0.03,-0.01,0.025,-0.005,-0.02,-0.01,-0.044,-0.07,-0.06,-0.055,-0.045
5.638,-0.02,-0.03,-0.01,0.025,-0.005,-0.02,-0.01,-0.045,-0.07,-0.06,-0.055,-0.045
5.64,-0.02,-0.03,-0.01,0.025,-0.005,-0.02,-0.01,-0.045,-0.07,-0.06,-0.055,-0.045
5.642,-0.02,-0.03,-0.01,0.025,-0.005,-0.02,-0.01,-0.045,-0.07,-0.06,-0.055,-0.045
5.644,-0.019,-0.029,-0.01,0.024,-0.005,-0.02,-0.01,-0.046,-0.07,-0.06,-0.055,-0.045
5.646,-0.022,-0.032,-0.01,0.027,-0.006,-0.021,-0.01,-0.043,-0.07,-0.06,-0.055,-0.045
5.648,-0.025,-0.035,-0.01,0.03,-0.007,-0.022,-0.01,-0.04,-0.07,-0.06,-0.055,-0.045
5.65,-0.025,-0.035,-0.01,0.03,-0.007,-0.022,-0.01,-0.04,-0.07,-0.06,-0.055,-0.045
5.652,-0.025,-0.035,-0.01,0.03,-0.007,-0.022,-0.01,-0.04,-0.07,-0.06,-0.055,-0.045
5.654,-0.024,-0.034,-0.01,0.029,-0.007,-0.022,-0.01,-0.04,-0.07,-0.06,-0.055,-0.045
5.656,-0.027,-0.037,-0.01,0.032,-0.008,-0.023,-0.01,-0.04,-0.07,-0.06,-0.055,-0.045
5.658,-0.03,-0.04,-0.01,0.035,-0.01,-0.025,-0.01,-0.04,-0.07,-0.06,-0.055,-0.045
5.66,-0.03,-0.04,-0.01,0.035,-0.01,-0.025,-0.01,-0.04,-0.07,-0.06,-0.055,-0.045
5.662,-0.03,-0.04,-0.01,0.035,-0.01,-0.025,-0.01,-0.04,-0.07,-0.06,-0.059,-0.045
5.664,-0.03,-0.04,-0.01,0.035,-0.01,-0.025,-0.01,-0.04,-0.07,-0.06,-0.06,-0.045
5.666,-0.03,-0.04,-0.01,0.035,-0.01,-0.025,-0.01,-0.04,-0.07,-0.06,-0.06,-0.045
5.668,-0.031,-0.041,-0.01,0.036,-0.01,-0.025,-0.01,-0.04,-0.07,-0.06,-0.06,-0.045
5.67,-0.035,-0.045,-0.01,0.04,-0.012,-0.027,-0.01,-0.04,-0.07,-0.06,-0.06,-0.045
5.672,-0.036,-0.045,-0.01,0.04,-0.012,-0.027,-0.01,-0.04,-0.07,-0.06,-0.06,-0.045
5.674,-0.032,-0.045,-0.013,0.039,-0.009,-0.029,-0.01,-0.04,-0.07,-0.057,-0.06,-0.045
5.676,-0.028,-0.045,-0.017,0.037,-0.005,-0.031,-0.01,-0.04,-0.07,-0.054,-0.06,-0.045
5.678,-0.024,-0.045,-0.021,0.035,-0.001,-0.032,-0.01,-0.04,-0.07,-0.055,-0.06,-0.045
5.68,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.01,-0.04,-0.07,-0.055,-0.06,-0.045
5.682,-0.015,-0.045,-0.03,0.03,0.008,-0.037,-0.01,-0.04,-0.066,-0.055,-0.06,-0.049
5.684,-0.018,-0.045,-0.027,0.032,0.005,-0.036,-0.007,-0.04,-0.065,-0.055,-0.063,-0.05
5.686,-0.021,-0.045,-0.024,0.033,0.002,-0.035,-0.004,-0.04,-0.065,-0.055,-0.066,-0.05
5.688,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.005,-0.04,-0.065,-0.055,-0.065,-0.05
5.69,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.005,-0.04,-0.065,-0.055,-0.065,-0.05
5.692,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.005,-0.04,-0.065,-0.055,-0.065,-0.05
5.694,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.005,-0.04,-0.065,-0.055,-0.065,-0.05
5.696,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.005,-0.04,-0.065,-0.055,-0.065,-0.05
5.698,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.005,-0.04,-0.065,-0.055,-0.065,-0.05
5.7,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.005,-0.04,-0.065,-0.055,-0.065,-0.05
5.702,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.005,-0.04,-0.065,-0.055,-0.065,-0.05
5.704,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.005,-0.04,-0.065,-0.055,-0.066,-0.05
5.706,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.005,-0.04,-0.065,-0.055,-0.063,-0.05
5.708,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.005,-0.04,-0.064,-0.055,-0.06,-0.05
5.71,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.005,-0.04,-0.06,-0.055,-0.06,-0.05
5.712,-0.024,-0.045,-0.021,0.035,-0.001,-0.032,-0.005,-0.04,-0.06,-0.055,-0.06,-0.05
5.714,-0.025,-0.045,-0.02,0.035,-0.002,-0.032,-0.005,-0.041,-0.06,-0.055,-0.06,-0.05
5.716,-0.025,-0.045,-0.02,0.035,-0.002,-0.032,-0.005,-0.038,-0.06,-0.055,-0.06,-0.05
5.718,-0.025,-0.045,-0.02,0.035,-0.002,-0.032,-0.005,-0.035,-0.06,-0.055,-0.06,-0.05
5.72,-0.025,-0.045,-0.02,0.035,-0.002,-0.032,-0.005,-0.035,-0.06,-0.055,-0.06,-0.05
5.722,-0.025,-0.045,-0.02,0.035,-0.002,-0.032,-0.005,-0.035,-0.06,-0.055,-0.06,-0.05
5.724,-0.025,-0.045,-0.02,0.035,-0.002,-0.032,-0.005,-0.035,-0.06,-0.055,-0.06,-0.05
5.726,-0.025,-0.045,-0.02,0.035,-0.002,-0.032,-0.005,-0.035,-0.06,-0.055,-0.06,-0.05
5.728,-0.025,-0.045,-0.02,0.035,-0.002,-0.032,-0.005,-0.035,-0.06,-0.056,-0.06,-0.05
5.73,-0.025,-0.045,-0.02,0.035,-0.002,-0.032,-0.005,-0.035,-0.06,-0.06,-0.06,-0.05
5.732,-0.025,-0.045,-0.02,0.035,-0.002,-0.032,-0.005,-0.035,-0.06,-0.06,-0.06,-0.05
5.734,-0.025,-0.046,-0.02,0.035,-0.002,-0.032,-0.005,-0.035,-0.059,-0.06,-0.06,-0.051
5.736,-0.024,-0.043,-0.02,0.033,-0.002,-0.031,-0.005,-0.035,-0.062,-0.06,-0.06,-0.048
5.738,-0.019,-0.04,-0.021,0.029,0.001,-0.03,-0.004,-0.035,-0.065,-0.06,-0.06,-0.045
5.74,-0.015,-0.04,-0.025,0.028,0.005,-0.032,0.0,-0.035,-0.065,-0.06,-0.06,-0.045
5.742,-0.015,-0.04,-0.025,0.028,0.005,-0.032,0.0,-0.035,-0.065,-0.06,-0.06,-0.045
5.744,-0.012,-0.037,-0.025,0.025,0.007,-0.031,0.0,-0.035,-0.065,-0.06,-0.06,-0.045
5.746,-0.01,-0.035,-0.025,0.023,0.008,-0.03,0.0,-0.035,-0.065,-0.06,-0.06,-0.045
5.748,-0.01,-0.035,-0.025,0.023,0.008,-0.03,0.001,-0.035,-0.065,-0.06,-0.06,-0.044
5.75,-0.01,-0.035,-0.025,0.023,0.008,-0.03,0.005,-0.035,-0.065,-0.06,-0.06,-0.04
5.752,-0.014,-0.039,-0.025,0.027,0.006,-0.031,0.005,-0.035,-0.065,-0.064,-0.06,-0.04
5.754,-0.018,-0.043,-0.025,0.031,0.004,-0.034,0.005,-0.035,-0.065,-0.065,-0.06,-0.04
5.756,-0.023,-0.048,-0.025,0.036,0.001,-0.036,0.005,-0.035,-0.065,-0.065,-0.06,-0.04
5.758,-0.025,-0.05,-0.025,0.038,0.0,-0.037,0.006,-0.035,-0.065,-0.065,-0.06,-0.04
5.76,-0.02,-0.045,-0.025,0.033,0.003,-0.035,0.01,-0.035,-0.065,-0.065,-0.06,-0.04
5.762,-0.02,-0.045,-0.025,0.033,0.003,-0.035,0.01,-0.035,-0.065,-0.065,-0.06,-0.04
5.764,-0.021,-0.046,-0.025,0.034,0.003,-0.035,0.01,-0.035,-0.065,-0.065,-0.06,-0.037
5.766,-0.018,-0.043,-0.025,0.031,0.004,-0.034,0.01,-0.035,-0.065,-0.065,-0.06,-0.034
5.768,-0.015,-0.04,-0.025,0.028,0.005,-0.032,0.01,-0.035,-0.065,-0.065,-0.06,-0.035
5.77,-0.015,-0.04,-0.025,0.028,0.005,-0.032,0.01,-0.035,-0.065,-0.065,-0.06,-0.035
5.772,-0.012,-0.037,-0.025,0.025,0.007,-0.031,0.014,-0.032,-0.061,-0.065,-0.06,-0.035
5.774,-0.038,-0.06,-0.022,0.049,-0.008,-0.041,0.015,-0.026,-0.06,-0.062,-0.06,-0.036
5.776,-0.05,-0.068,-0.018,0.059,-0.016,-0.043,0.015,-0.043,-0.06,-0.058,-0.06,-0.033
5.778,-0.038,-0.052,-0.014,0.045,-0.011,-0.033,0.015,-0.06,-0.06,-0.054,-0.06,-0.03
5.78,-0.035,-0.045,-0.01,0.04,-0.012,-0.027,0.015,-0.045,-0.06,-0.05,-0.06,-0.03
5.782,-0.027,-0.033,-0.006,0.03,-0.01,-0.019,0.019,-0.036,-0.06,-0.046,-0.06,-0.03
5.784,-0.023,-0.024,-0.001,0.024,-0.011,-0.013,0.02,-0.029,-0.061,-0.042,-0.061,-0.03
5.786,-0.014,-0.014,0.0,0.014,-0.007,-0.007,0.02,-0.021,-0.055,-0.038,-0.057,-0.03
5.788,-0.004,-0.003,0.001,0.003,-0.002,0.0,0.02,-0.013,-0.043,-0.033,-0.048,-0.03
5.79,-0.005,0.005,0.01,0.0,-0.008,0.007,0.02,-0.005,-0.035,-0.025,-0.04,-0.03
5.792,-0.001,0.013,0.014,-0.006,-0.008,0.014,0.02,0.003,-0.023,-0.021,-0.036,-0.026
5.794,0.003,0.021,0.018,-0.012,-0.008,0.019,0.023,0.014,-0.014,-0.014,-0.03,-0.025
5.796,0.007,0.029,0.022,-0.018,-0.008,0.025,0.026,0.025,-0.004,-0.008,-0.02,-0.023
5.798,0.011,0.037,0.026,-0.024,-0.008,0.032,0.034,0.032,0.007,-0.003,-0.014,-0.02
5.8,0.015,0.045,0.03,-0.03,-0.008,0.037,0.055,0.04,0.015,0.005,-0.01,-0.02
5.802,0.021,0.053,0.032,-0.038,-0.006,0.043,0.069,0.048,0.023,0.009,-0.006,-0.016
5.804,0.01,0.058,0.048,-0.035,-0.019,0.053,0.071,0.056,0.028,0.013,-0.005,-0.015
5.806,0.007,0.062,0.055,-0.035,-0.024,0.058,0.084,0.065,0.032,0.017,-0.005,-0.013
5.808,0.016,0.065,0.049,-0.041,-0.017,0.057,0.095,0.07,0.035,0.021,-0.005,-0.01
5.81,0.015,0.065,0.05,-0.04,-0.018,0.057,0.085,0.065,0.035,0.025,-0.005,-0.01
5.812,0.019,0.065,0.046,-0.042,-0.014,0.055,0.081,0.06,0.035,0.025,-0.001,-0.006
5.814,0.021,0.065,0.044,-0.043,-0.012,0.055,0.077,0.06,0.034,0.028,0.0,-0.005
5.816,0.019,0.065,0.046,-0.043,-0.014,0.055,0.073,0.058,0.037,0.031,0.0,-0.003
5.818,0.021,0.065,0.044,-0.043,-0.012,0.054,0.069,0.055,0.04,0.03,0.0,0.0
5.82,0.025,0.065,0.04,-0.045,-0.008,0.052,0.065,0.055,0.04,0.03,0.0,0.0
5.822,0.025,0.065,0.04,-0.045,-0.008,0.052,0.062,0.051,0.044,0.03,0.0,0.004
5.824,0.024,0.065,0.041,-0.045,-0.009,0.052,0.052,0.046,0.046,0.027,0.003,0.006
5.826,0.027,0.065,0.038,-0.046,-0.006,0.051,0.039,0.045,0.041,0.022,0.006,0.003
5.828,0.03,0.065,0.035,-0.048,-0.003,0.05,0.027,0.044,0.034,0.02,0.005,0.0
5.83,0.03,0.065,0.035,-0.048,-0.003,0.05,0.015,0.04,0.03,0.02,0.005,0.0
5.832,0.03,0.065,0.035,-0.048,-0.003,0.05,0.003,0.041,0.022,0.016,0.005,0.0
5.834,0.033,0.065,0.032,-0.049,0.0,0.048,-0.009,0.032,0.017,0.015,0.006,0.0
5.836,0.035,0.065,0.029,-0.05,0.003,0.047,-0.019,0.02,0.011,0.014,0.003,0.0
5.838,0.035,0.065,0.03,-0.05,0.002,0.047,-0.027,0.013,0.004,0.009,0.0,0.0
5.84,0.035,0.065,0.03,-0.05,0.002,0.047,-0.035,0.005,0.0,0.005,0.0,0.0
5.842,0.031,0.057,0.026,-0.044,0.002,0.042,-0.043,-0.007,-0.008,0.005,0.0,0.0
5.844,0.029,0.051,0.022,-0.041,0.004,0.037,-0.051,-0.017,-0.013,0.002,-0.003,0.0
5.846,0.031,0.049,0.018,-0.04,0.006,0.033,-0.06,-0.023,-0.017,0.0,-0.005,0.0
5.848,0.029,0.043,0.014,-0.037,0.007,0.029,-0.065,-0.034,-0.021,-0.001,-0.005,0.0
5.85,0.025,0.035,0.01,-0.03,0.007,0.022,-0.06,-0.05,-0.025,-0.005,-0.005,0.0
5.852,0.025,0.031,0.006,-0.028,0.009,0.018,-0.056,-0.047,-0.029,-0.009,-0.005,0.0
5.854,0.025,0.028,0.002,-0.027,0.011,0.015,-0.052,-0.044,-0.033,-0.013,-0.008,0.0
5.856,0.024,0.021,-0.003,-0.023,0.013,0.008,-0.05,-0.045,-0.035,-0.017,-0.011,0.0
5.858,0.026,0.014,-0.012,-0.02,0.019,0.0,-0.049,-0.045,-0.035,-0.021,-0.01,0.0
5.86,0.03,0.01,-0.02,-0.02,0.025,-0.005,-0.045,-0.045,-0.035,-0.025,-0.01,0.0
5.862,0.026,0.002,-0.024,-0.013,0.025,-0.011,-0.041,-0.045,-0.035,-0.025,-0.014,0.0
5.864,0.028,-0.003,-0.031,-0.012,0.029,-0.017,-0.04,-0.045,-0.035,-0.025,-0.015,0.0
5.866,0.03,-0.009,-0.039,-0.01,0.035,-0.024,-0.039,-0.045,-0.035,-0.025,-0.015,0.0
5.868,0.03,-0.016,-0.047,-0.007,0.039,-0.032,-0.034,-0.045,-0.035,-0.025,-0.015,0.0
5.87,0.03,-0.02,-0.05,-0.005,0.04,-0.035,-0.03,-0.045,-0.035,-0.025,-0.015,0.0
5.872,0.022,-0.024,-0.046,0.002,0.034,-0.035,-0.03,-0.045,-0.035,-0.025,-0.011,0.0
5.874,0.019,-0.025,-0.045,0.004,0.032,-0.035,-0.027,-0.045,-0.035,-0.025,-0.007,0.0
5.876,0.021,-0.024,-0.045,0.002,0.033,-0.035,-0.024,-0.045,-0.035,-0.025,-0.003,0.0
5.878,0.019,-0.026,-0.045,0.004,0.033,-0.035,-0.025,-0.045,-0.035,-0.025,0.001,0.001
5.88,0.015,-0.03,-0.045,0.008,0.03,-0.037,-0.025,-0.045,-0.035,-0.025,0.0,0.0
5.882,0.01,-0.031,-0.041,0.011,0.025,-0.036,-0.025,-0.045,-0.035,-0.025,-0.008,-0.012
5.884,0.013,-0.027,-0.04,0.007,0.026,-0.033,-0.022,-0.045,-0.035,-0.025,-0.016,-0.022
5.886,-0.001,-0.041,-0.04,0.021,0.019,-0.041,-0.019,-0.045,-0.035,-0.025,-0.024,-0.029
5.888,-0.023,-0.063,-0.04,0.043,0.009,-0.052,-0.02,-0.045,-0.035,-0.026,-0.032,-0.037
5.89,-0.025,-0.065,-0.04,0.045,0.008,-0.052,-0.02,-0.045,-0.035,-0.03,-0.04,-0.045
5.892,-0.033,-0.069,-0.036,0.051,0.002,-0.052,-0.02,-0.045,-0.038,-0.033,-0.048,-0.053
5.894,-0.039,-0.074,-0.035,0.057,-0.002,-0.054,-0.017,-0.045,-0.05,-0.044,-0.056,-0.062
5.896,-0.04,-0.075,-0.035,0.058,-0.002,-0.055,-0.014,-0.045,-0.055,-0.053,-0.062,-0.066
5.898,-0.041,-0.075,-0.035,0.059,-0.002,-0.055,-0.015,-0.045,-0.049,-0.056,-0.066,-0.065
5.9,-0.045,-0.08,-0.035,0.063,-0.005,-0.057,-0.015,-0.045,-0.05,-0.06,-0.07,-0.065
5.902,-0.049,-0.085,-0.035,0.068,-0.007,-0.06,-0.015,-0.045,-0.05,-0.056,-0.074,-0.065
5.904,-0.05,-0.082,-0.032,0.066,-0.009,-0.057,-0.016,-0.046,-0.05,-0.054,-0.076,-0.065
5.906,-0.05,-0.079,-0.029,0.065,-0.01,-0.054,-0.013,-0.043,-0.05,-0.055,-0.073,-0.065
5.908,-0.05,-0.08,-0.03,0.065,-0.01,-0.055,-0.01,-0.04,-0.05,-0.055,-0.07,-0.065
5.91,-0.05,-0.08,-0.03,0.065,-0.01,-0.055,-0.01,-0.04,-0.05,-0.055,-0.07,-0.065
5.912,-0.05,-0.08,-0.03,0.065,-0.01,-0.055,-0.01,-0.04,-0.05,-0.055,-0.07,-0.065
5.914,-0.053,-0.08,-0.027,0.067,-0.013,-0.053,-0.011,-0.04,-0.05,-0.055,-0.07,-0.065
5.916,-0.056,-0.08,-0.024,0.068,-0.016,-0.052,-0.008,-0.04,-0.05,-0.055,-0.07,-0.065
5.918,-0.055,-0.08,-0.025,0.068,-0.015,-0.052,-0.005,-0.04,-0.05,-0.055,-0.069,-0.065
5.92,-0.055,-0.08,-0.025,0.068,-0.015,-0.052,-0.005,-0.04,-0.05,-0.055,-0.065,-0.065
5.922,-0.055,-0.08,-0.025,0.068,-0.015,-0.052,-0.005,-0.04,-0.05,-0.055,-0.065,-0.065
5.924,-0.057,-0.08,-0.023,0.069,-0.017,-0.051,-0.005,-0.037,-0.047,-0.055,-0.065,-0.065
5.926,-0.047,-0.08,-0.033,0.064,-0.007,-0.056,-0.005,-0.034,-0.044,-0.055,-0.065,-0.065
5.928,-0.033,-0.08,-0.047,0.057,0.007,-0.063,-0.006,-0.035,-0.045,-0.055,-0.065,-0.065
5.93,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.01,-0.035,-0.045,-0.055,-0.065,-0.065
5.932,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.01,-0.035,-0.045,-0.055,-0.065,-0.065
5.934,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.013,-0.035,-0.045,-0.055,-0.062,-0.065
5.936,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.016,-0.035,-0.045,-0.055,-0.059,-0.065
5.938,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.015,-0.035,-0.045,-0.055,-0.06,-0.065
5.94,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.015,-0.035,-0.045,-0.055,-0.06,-0.065
5.942,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.019,-0.031,-0.045,-0.055,-0.06,-0.065
5.944,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.021,-0.03,-0.045,-0.055,-0.061,-0.065
5.946,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.019,-0.03,-0.045,-0.055,-0.058,-0.065
5.948,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.021,-0.03,-0.045,-0.055,-0.055,-0.065
5.95,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.025,-0.03,-0.045,-0.055,-0.055,-0.065
5.952,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.025,-0.03,-0.037,-0.055,-0.055,-0.069
5.954,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.024,-0.03,-0.032,-0.054,-0.055,-0.07
5.956,-0.035,-0.08,-0.045,0.058,0.005,-0.062,-0.027,-0.03,-0.028,-0.057,-0.055,-0.072
5.958,-0.034,-0.079,-0.045,0.057,0.005,-0.062,-0.03,-0.031,-0.024,-0.06,-0.055,-0.075
5.96,-0.03,-0.075,-0.045,0.053,0.008,-0.06,-0.03,-0.03,-0.02,-0.06,-0.055,-0.075
5.962,-0.029,-0.075,-0.045,0.052,0.009,-0.06,-0.033,-0.013,-0.015,-0.064,-0.062,-0.079
5.964,-0.035,-0.078,-0.043,0.057,0.004,-0.061,-0.009,-0.005,-0.016,-0.065,-0.073,-0.079
5.966,-0.044,-0.097,-0.053,0.071,0.005,-0.075,0.028,0.03,0.007,-0.066,-0.089,-0.084
5.968,-0.034,-0.127,-0.093,0.081,0.029,-0.11,0.056,0.096,0.049,-0.072,-0.111,-0.108
5.97,-0.005,-0.15,-0.145,0.078,0.07,-0.147,0.085,0.17,0.09,-0.07,-0.13,-0.145
5.972,-0.003,-0.164,-0.161,0.084,0.08,-0.162,0.132,0.288,0.181,-0.042,-0.139,-0.163
5.974,-0.01,-0.159,-0.149,0.084,0.07,-0.153,0.179,0.41,0.299,-0.019,-0.147,-0.173
5.976,-0.022,-0.156,-0.134,0.089,0.056,-0.144,0.221,0.535,0.407,0.018,-0.18,-0.205
5.978,-0.021,-0.142,-0.121,0.082,0.05,-0.131,0.277,0.704,0.549,0.073,-0.189,-0.223
5.98,0.01,-0.095,-0.105,0.043,0.058,-0.1,0.325,0.895,0.725,0.125,-0.135,-0.19
5.982,0.038,-0.055,-0.093,0.008,0.066,-0.074,0.29,0.965,0.779,0.191,-0.096,-0.17
5.984,0.106,0.025,-0.08,-0.065,0.093,-0.028,0.266,0.891,0.738,0.273,0.003,-0.099
5.986,0.208,0.136,-0.071,-0.171,0.139,0.032,0.18,0.659,0.64,0.389,0.185,0.042
5.988,0.309,0.247,-0.062,-0.277,0.185,0.092,0.013,0.342,0.494,0.529,0.404,0.203
5.99,0.4,0.35,-0.05,-0.375,0.225,0.15,-0.145,0.06,0.35,0.66,0.62,0.35
5.992,0.498,0.453,-0.045,-0.476,0.272,0.204,-0.29,-0.16,0.299,0.805,0.848,0.517
5.994,0.573,0.565,-0.007,-0.569,0.29,0.279,-0.387,-0.279,0.249,0.97,1.07,0.684
5.996,0.641,0.686,0.044,-0.664,0.298,0.364,-0.449,-0.301,0.232,1.124,1.277,0.831
5.998,0.71,0.804,0.094,-0.757,0.307,0.448,-0.513,-0.317,0.261,1.284,1.5,0.99
6.0,0.74,0.925,0.185,-0.833,0.277,0.555,-0.6,-0.46,0.22,1.46,1.735,1.185
